Bundesland;Name der Institution;Trägerschaft Hochschulkompass;Ort;Name Ministerien;Affiliation ROR;ROR ID;GRID ID;Wikidata ID;Einrichtungsart;URL Webseite Institution;Name GERiT;Ort GERiT;GERiT ID ;URL der Einrichtung GERiT;Name GERiT English;GRID ID GERiT;DFG Instituts ID GERiT;Straße GERiT;Hausnummer GERiT;Postfach GERiT;Postleitzahl vor Ort GERiT;Ort GERiT2;DESTATIS Fächerguppe GERiT;DESTATIS Lehr- Forschungsbereich GERiT;DESTATIS Fachgebiet GERiT;Crossref ID 1 GERiT;Crossref ID 2 GERiT;Crossref ID 3 GERiT;Einrichtungsart GERiT;Einrichtungsart GERIT English;OA Webseite der Institution;OA Webseite Datum;OA-Beauftragte/r;OA-Beauftragte/r URL;OA-Beauftragte/r URL Datum;Ansprechperson für Open Access;Ansprechperson für Open Access URL;Ansprechperson für Open Access URL Datum;(Funktions-)Emailadresse;OA Policy;OA Policy Datum;OA Policy URL;OA Policy URL Datum;OA Leitlinie;OA Leitlinie Datum;OA Leitlinie URL;OA Leitlinie URL Datum;Publikationsfonds;Publikationsfonds Art der Finanzierung;Zs. Publikationsfonds;Zs. Publikationsfonds URL;Mono Publikationsfonds ;Mono Publikationsfonds URL;Publikationsfonds Datum Recherche;Repositorium URL;OA-Verlag;OA-Verlag URL;OA-Verlag Datum Recherche;OJS-Standort;OJS-Standort URL;OJS-Standort Datum Recherche;OA/OS-Preis URL;Berliner Erklärung;Datum Berliner Erklärung (Bundesländeratlas);Berliner Erklärung Datum Recherche;OA2020;Datum OA2020 (Bundesländeratlas);OA2020 Datum Recherche;DORA Institution;DORA Datum Recherche;Jussieu;Jussieu Datum Recherche
Baden-Württemberg;Duale Hochschule Baden-Württemberg;öffentlich-rechtlich;Stuttgart;Duale Hochschule Baden-Württemberg;NA;https://ror.org/02xdzy536;grid.449295.7;Q1262605;Hochschule;www.dhbw.de/startseite;Duale Hochschule Baden-Württemberg (DHBW);Stuttgart;http://www.gerit.org/de/institutiondetail/192895125;www.dhbw.de/startseite.html;Baden-Wuerttemberg Cooperative State University (DHBW);grid.449295.7;NA;Friedrichstraße;14;NA;70174;Stuttgart;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;www.dhbw-stuttgart.de/service/bibliothek/wissenschaftliches-publizieren/;44176;NA;NA;44176;Martina Berenz;https://www.dhbw-vs.de/studierende/serviceeinrichtungen/bibliothek/wissenschaftliches-arbeiten.html;44393;berenz[at]dhbw[?dot]de;ja;44075;www.dhbw.de/fileadmin/user_upload/Dokumente/Forschung/Open_Access_Policy_der_DHBW_2020.pdf;;NA;NA;;;ja;MWK-Kofinanziert;ja;NA;nein;NA;44176;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44393;nein;NA;;nein;;nein;
Baden-Württemberg;Evangelische Hochschule Freiburg;kirchlich, staatlich anerkannt;Freiburg;Evangelische Hochschule Freiburg;NA;https://ror.org/03w3a0h43;grid.449362.e;Q880440;Hochschule;www.eh-freiburg.de/;Evangelische Hochschule Freiburg;Freiburg;http://www.gerit.org/de/institutiondetail/13073;www.eh-freiburg.de;Protestant College of Freiburg;grid.449362.e;NA;Bugginger Straße;38;NA;79114;Freiburg;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44176;NA;NA;44176;NA;NA;44176;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44176;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44393;nein;NA;;nein;;nein;
Baden-Württemberg;Evangelische Hochschule Ludwigsburg - Hochschule für Soziale Arbeit, Diakonie und Religionspädagogik;kirchlich, staatlich anerkannt;Ludwigsburg;Evangelische Hochschule Ludwigsburg - Hochschule für Soziale Arbeit, Diakonie und Religionspädagogik;NA;https://ror.org/03ccc5z68;grid.461939.0;Q1338536;Hochschule;www.eh-ludwigsburg.de/;Evangelische Hochschule Ludwigsburg;Ludwigsburg;http://www.gerit.org/de/institutiondetail/13099;www.eh-ludwigsburg.de/;Protestant University of Applied Sciences Reutlingen-Ludwigsburg;NA;NA;Paulusweg;6;NA;71638;Ludwigsburg;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44176;NA;NA;44176;NA;NA;44176;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44176;kidoks.bsz-bw.de/home;nein;NA;44360;nein;NA;44360;NA;nein;NA;44393;nein;NA;;nein;;nein;
Baden-Württemberg;SRH Fernhochschule Riedlingen;privat, staatlich anerkannt;Riedlingen;NA;NA;https://ror.org/05ygfpx91;grid.466289.7;Q2207700;Hochschule;www.fh-riedlingen.de/de/;SRH Fernhochschule Riedlingen;Riedlingen;http://www.gerit.org/de/institutiondetail/29561;www.fh-riedlingen.de/de/;SRH Distance-Learning University of Applied Sciences Riedlingen;grid.466289.7;NA;Lange Straße;19;NA;88499;Riedlingen;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44393;NA;NA;44393;NA;NA;44393;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;Recherche fehlt;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44393;nein;NA;;nein;;nein;
Baden-Württemberg;CODE University of Applied Sciences;privat, staatlich anerkannt;Schwetzingen;Hochschule für Rechtspflege Schwetzingen;NA;https://ror.org/048gb8814;grid.466165.6;Q1391225;Hochschule;www.fh-schwetzingen.de/pb/,Lde/Startseite;Hochschule für Rechtspflege Schwetzingen;Schwetzingen;http://www.gerit.org/de/institutiondetail/210883602;www.fh-schwetzingen.de/servlet/PB/menu/1155280/index.html;Schwetzingen Technical Institute & Graduate Court Registrars' College;grid.466165.6;NA;Karlsruher Straße;2;NA;68723;Schwetzingen;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44179;NA;NA;44179;NA;NA;44179;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44179;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44393;nein;NA;;nein;;nein;
Baden-Württemberg;Filmakademie Baden-Württemberg;NA;Ludwigsburg;Filmakademie Baden-Württemberg;NA;NA;NA;Q880577;Hochschule;www.filmakademie.de/;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44179;NA;NA;44179;NA;NA;44397;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44179;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44393;nein;NA;;nein;;nein;
Baden-Württemberg;Freie Hochschule Stuttgart - Seminar für Waldorfpädagogik;privat, staatlich anerkannt;Stuttgart;NA;NA;NA;NA;Q1453964;Hochschule;www.freie-hochschule-stuttgart.de/;Freie Hochschule Stuttgart - Seminar für Waldorfpädagogik;Stuttgart;http://www.gerit.org/de/institutiondetail/981405;www.freie-hochschule-stuttgart.de/;Free University of Applied Sciences Stuttgart - Waldorf Education Seminar;NA;NA;Haußmannstraße;44A;NA;70188;Stuttgart;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44397;NA;NA;44397;NA;NA;44397;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;Recherche fehlt;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44393;nein;NA;;nein;;nein;
Baden-Württemberg;German Graduate School of Management and Law;privat, staatlich anerkannt;Heilbronn;NA;NA;https://ror.org/04tenkb98;grid.473592.e;Q1513916;Hochschule;www.ggs.de;German Graduate School of Management and Law;Heilbronn;http://www.gerit.org/de/institutiondetail/198356162;www.ggs.de;German Graduate School of Management and Law;grid.473592.e;NA;Bildungscampus;2;NA;74076;Heilbronn;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44397;NA;NA;44397;NA;NA;44397;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;Recherche fehlt;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44393;nein;NA;;nein;;nein;
Baden-Württemberg;Hochschule der Bundesagentur für Arbeit Mannheim;öffentlich-rechtlich;Mannheim;Hochschule der Bundesagentur für Arbeit Mannheim;NA;https://ror.org/02d89at43;grid.466212.5;Q1622148;Hochschule;www.hdba.de/start;Hochschule der Bundesagentur für Arbeit (HdBA);Mannheim;http://www.gerit.org/de/institutiondetail/198368249;www.hdba.de/start/;University of Applied Labour Studies of the Federal Employment Agency (HdBA);grid.466212.5;NA;Seckenheimer Landstraße;16;NA;68163;Mannheim;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44179;NA;NA;44179;NA;NA;44179;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44179;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44393;nein;NA;;nein;;nein;
Baden-Württemberg;Hochschule der Medien Stuttgart;öffentlich-rechtlich;Stuttgart;Hochschule der Medien Stuttgart;NA;https://ror.org/022r03w28;grid.434945.b;Q1233544;Hochschule;www.hdm-stuttgart.de/;Hochschule der Medien (HdM) Stuttgart;Stuttgart;http://www.gerit.org/de/institutiondetail/10070;www.hdm-stuttgart.de/;Media University (HdM) Stuttgart;grid.434945.b;NA;Nobelstraße;10;NA;70569;Stuttgart;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44179;NA;NA;44179;NA;NA;44179;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44179;hdms.bsz-bw.de/home;nein;NA;44360;nein;NA;44360;NA;nein;NA;44393;nein;NA;;nein;;nein;
Baden-Württemberg;Hochschule der Wirtschaft für Management gGmbH;privat, staatlich anerkannt;Mannheim;NA;NA;https://ror.org/026c3xn33;grid.466217.0;Q1622159;Hochschule;www.hdwm.de;Hochschule der Wirtschaft für Management gGmbH;Mannheim;http://www.gerit.org/de/institutiondetail/233235700;www.hdwm.de;University of Applied Sciences for Business and Management (HdWM);NA;NA;Oskar-Meixner-Straße;44351;NA;68163;Mannheim;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44397;NA;NA;44397;NA;NA;44397;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;Recherche fehlt;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44393;nein;NA;;nein;;nein;
